"Volt","Freq","Zreal","Zimag","Zreal_pred","Zimag_pred"
3.387,0.01259,0.05954,0.01261,0.0818215753050944,0.0676556899000572
3.387,0.01,0.06117,0.01409,0.0821249494708533,0.068785287991841
3.387,0.005012,0.06681,0.01958,0.0834109854410157,0.0730225848871878
3.387,0.003981,0.06884,0.02189,0.0839203582029695,0.0748386934662562
3.387,0.003162,0.07084,0.02454,0.0838807881634059,0.0769611091728299
3.387,0.002512,0.07304,0.02767,0.0848613250668,0.0789171859095
3.387,0.001995,0.0753,0.03146,0.0848894418336902,0.089029391147773
3.387,0.001,0.08237,0.0488,0.0852644856286486,0.138198862841767
3.387,0.0007943,0.08522,0.05774,0.0857494891327365,0.14172385801582
3.387,0.0005037,0.09156,0.08264,0.087776159083552,0.136149962700445
3.387,0.0003165,0.09904,0.1219,0.0889853535147816,0.170737647047142
3.387,0.0002519,0.1018,0.1486,0.0905889158336235,0.180735060748022
3.387,0.0001998,0.108,0.1836,0.089167581830269,0.208252682124677
3.387,9.99e-05,0.1305,0.3496,0.0924355733125553,0.269891775301496
3.65,10080,0.01208,-0.005083,0.0732392902694454,0.0543993143872717
3.65,8016,0.01202,-0.003909,0.073254056530125,0.0627178253965442
3.65,6328,0.01197,-0.002878,0.0759777408516714,0.056074498504556
3.65,5016,0.01198,-0.002036,0.0948703287584686,0.0566008715096653
3.65,3984,0.01203,-0.001333,0.0727759431114494,0.0571734340067831
3.65,3171,0.01213,-0.0007413,0.0727887562027666,0.0574038308674483
3.65,1976,0.01243,0.0002345,0.0728111344226103,0.0583688750904689
3.65,1578,0.01263,0.0006026,0.0728152245379178,0.0585194234497975
3.65,1266,0.01284,0.0009106,0.0728908782548083,0.0587393821054174
3.65,998.3,0.01311,0.001202,0.0729145889279093,0.0589322831484592
3.65,796.9,0.01339,0.001441,0.0730751552431442,0.0590996074014597
3.65,627.8,0.01371,0.001662,0.0729923561512829,0.0592144218611735
3.65,505.5,0.01403,0.00182,0.07302240752903,0.0593392920042597
3.65,398,0.0144,0.001965,0.0730636009406485,0.0594281993143056
3.65,252.4,0.01512,0.002141,0.0734404614909811,0.0595750644535863
3.65,198.6,0.0155,0.002195,0.0734121846107628,0.0595913506036012
3.65,158.4,0.01585,0.002224,0.0734646526585468,0.0596114040125164
3.65,125.6,0.01622,0.002242,0.0735147771973782,0.0596225898735587
3.65,100.4,0.01656,0.002253,0.0735729743615317,0.0596278060781898
3.65,79,0.01693,0.002255,0.0736218916485652,0.059627487310129
3.65,50.22,0.01762,0.00224,0.0740042425008051,0.0812616531289073
3.65,19.86,0.01905,0.00207,0.0754238826610052,0.131974807812878
3.65,15.63,0.01941,0.001966,0.0747557624551934,0.131926275955201
3.65,7.945,0.02023,0.001556,0.0745748973879202,0.0878637954482516
3.65,6.317,0.02044,0.001409,0.0745511162614063,0.0878353577438437
3.65,5.008,0.02062,0.001272,0.0748165920707325,0.131031085666676
3.65,3.159,0.02089,0.00105,0.0752087461084882,0.138133813611316
3.65,2.504,0.021,0.0009549,0.075824601288402,0.11647007536077
3.65,1.998,0.02109,0.0008939,0.0750902074256261,0.130874672612565
3.65,1.267,0.02125,0.000835,0.0750624074890959,0.11635726829945
3.65,0.999,0.02133,0.0008329,0.0752166009939206,0.109133848739381
3.65,0.7923,0.02141,0.0008525,0.0755435896434655,0.130795687277179
3.65,0.4006,0.02166,0.00104,0.0773348443624824,0.152508285165905
3.65,0.3167,0.02176,0.001152,0.0755302965349088,0.116506689871642
3.65,0.252,0.02187,0.00129,0.075499462374912,0.116575437333219
3.65,0.2003,0.022,0.001453,0.0764550620971098,0.145454467659483
3.65,0.1002,0.02256,0.002165,0.076748962591723,0.167260273271227
3.65,0.07945,0.02279,0.002494,0.0766293164684143,0.131544481768925
3.65,0.06317,0.02298,0.002872,0.0761008707099158,0.117382344894245
3.65,0.05013,0.02328,0.003313,0.0767753729615516,0.146187403005521
3.65,0.03983,0.02364,0.003819,0.0768819416525228,0.153440165136607
3.65,0.02512,0.02456,0.005055,0.0769881407926152,0.168144614346761
3.65,0.01996,0.02515,0.005799,0.0769930072616847,0.168379352944329
3.65,0.01585,0.02586,0.006623,0.0775006982511398,0.168630331151776
3.65,0.01259,0.02669,0.007529,0.0770762388065454,0.133854302290657
3.65,0.01,0.02767,0.0085,0.0769172954263616,0.141030353409535
3.65,0.00631,0.03,0.01061,0.0770078532407503,0.12159779064473
3.65,0.005012,0.03133,0.01176,0.0766743972204533,0.0942388318973693
3.65,0.003981,0.03274,0.013,0.0774585640123508,0.1157033257074
3.65,0.003162,0.0342,0.01435,0.0779009527660807,0.116488944082676
3.65,0.002512,0.03574,0.01586,0.0777848266766419,0.103374076377226
3.65,0.001585,0.03887,0.01955,0.0781957935143363,0.0745297782364354
3.65,0.001,0.04201,0.02472,0.0786867267345644,0.078816918864924
3.65,0.0007943,0.04358,0.02822,0.0790118030721206,0.0802447099881202
3.65,0.0006275,0.04525,0.03283,0.079188291702148,0.0839551702157238
3.65,0.0005037,0.04688,0.03824,0.0794339311207416,0.0886413504984931
3.65,0.0003974,0.04873,0.0456,0.0798626798807725,0.094575362844685
3.65,0.0003165,0.05076,0.0547,0.0807686273278709,0.102077714049967
3.65,0.0002519,0.05185,0.06585,0.0811348588722662,0.11156483111739
3.65,0.0001998,0.05356,0.08018,0.0815511980535848,0.126553057942775
3.65,0.0001583,0.05742,0.09933,0.0817761843227326,0.146663060533779
3.65,0.0001259,0.06139,0.1231,0.08325728659162,0.178831900060043
3.65,7.95e-05,0.0699,0.1905,0.0856293101513849,0.213383772524865
3.65,6.31e-05,0.07463,0.2377,0.0865992718831168,0.247685504417767
3.65,5.01e-05,0.08073,0.2976,0.0872613628121598,0.303796461231486
3.65,3.98e-05,0.08909,0.3735,0.0885786185177513,0.366805315283959
3.65,3.16e-05,0.09979,0.4699,0.0897604920281993,0.446314763319542
3.65,2.51e-05,0.1136,0.5909,0.0933748989387984,0.546242754594501
3.65,2e-05,0.1289,0.7448,0.0961431304333195,0.671961979878888
3.65,1.59e-05,0.1473,0.9327,0.100452771394396,0.79322714598659
3.65,1.26e-05,0.1617,1.169,0.10181795266568,0.88276040058831
3.65,1e-05,0.2005,1.493,0.107653096660737,0.901538737260344
3.879,10080,0.01209,-0.004955,0.0732392902694454,0.0543842453516707
3.879,6328,0.01199,-0.002754,0.0759779190176474,0.0560069196756684
3.879,5016,0.01201,-0.001909,0.0922437457431188,0.056699341861535
3.879,3984,0.01208,-0.001202,0.0727754704238058,0.0571719097158743
3.879,3171,0.01218,-0.0006031,0.0727880468686936,0.0575700597174762
3.879,2528,0.01232,-9.16e-05,0.0727900263780096,0.0580389994117054
3.879,1976,0.01252,0.0003884,0.0728096048443226,0.0583454253527606
3.879,1578,0.01273,0.0007751,0.0735248655109527,0.0586521700618765
3.879,1266,0.01297,0.001105,0.072890808001752,0.0588435468140094
3.879,998.3,0.01326,0.001421,0.0729140598992335,0.0590761663574257
3.879,796.9,0.01356,0.001682,0.073075080577975,0.0592638598895107
3.879,505.5,0.01427,0.002122,0.0730268838289319,0.059642034725267
3.879,398,0.01468,0.002302,0.0730650909925617,0.0596985725876854
3.879,315.5,0.0151,0.002443,0.0732535539796341,0.059791594903607
3.879,252.4,0.01552,0.002549,0.0734486475660752,0.0598498425219879
3.879,198.6,0.01597,0.002631,0.0734361753505391,0.0599062065109186
3.879,158.4,0.0164,0.002684,0.0734963850851715,0.0599409232506301
3.879,100.4,0.01726,0.002739,0.0736386001765282,0.0599873184929325
3.879,50.22,0.01852,0.002763,0.0738910387594265,0.0600018079502412
3.879,38.42,0.01899,0.00277,0.0740557140153886,0.0600068792602992
3.879,31.25,0.01937,0.002779,0.0741897600302995,0.0600090526788955
3.879,24.93,0.01979,0.002787,0.0742923801672406,0.0600063286609215
3.879,19.86,0.02024,0.002787,0.0745318264615507,0.0599845654960439
3.879,12.4,0.02119,0.00269,0.0744380926011704,0.0598374395465316
3.879,9.931,0.02162,0.002585,0.0746182861266608,0.059817270221958
3.879,6.317,0.0224,0.002283,0.0746940216255169,0.0812476852630828
3.879,3.159,0.02323,0.001804,0.0756706218625142,0.13126299505281
3.879,1.998,0.02361,0.001596,0.0752153107379588,0.109581320708767
3.879,1.585,0.02378,0.001542,0.075230302135081,0.0663244619973809
3.879,1.267,0.02393,0.00152,0.0750033467852014,0.0591111989673066
3.879,0.999,0.02409,0.001528,0.0750438987033612,0.0663212589289694
3.879,0.7923,0.02424,0.00157,0.0753055807474889,0.0951432710383261
3.879,0.504,0.02456,0.001751,0.0761653533149227,0.131196224532788
3.879,0.252,0.02515,0.0023,0.0756679993034827,0.0956809734949996
3.879,0.2003,0.02538,0.002569,0.0754661132364929,0.0599792913335835
3.879,0.1589,0.02565,0.002891,0.0756189322496432,0.0601773332360784
3.879,0.126,0.02597,0.003272,0.0755774149618878,0.0605210521423546
3.879,0.1002,0.02634,0.00372,0.0757155024115411,0.068066726651116
3.879,0.06317,0.02706,0.004859,0.0758252703070445,0.104432828586267
3.879,0.03983,0.02807,0.006415,0.076773213555393,0.133371196138102
3.879,0.03163,0.02871,0.007382,0.0776334111197406,0.133817619998104
3.879,0.01996,0.03031,0.009795,0.0771348393475454,0.155540663452519
3.879,0.01,0.03409,0.01474,0.0777082019831035,0.123932796248514
3.879,0.007944,0.03585,0.01667,0.0784977413065371,0.117737777106789
3.879,0.00631,0.03791,0.01871,0.077892278260371,0.0787850217156469
3.879,0.005012,0.04022,0.02085,0.0780279625496095,0.0802993437040169
3.879,0.003162,0.04546,0.02545,0.0792678213923967,0.122394745426509
3.879,0.002512,0.04825,0.02796,0.080013846792688,0.123851515464323
3.879,0.001995,0.0511,0.03073,0.0806216279664932,0.0880002004744277
3.879,0.001259,0.05697,0.03745,0.0818672488125201,0.0885416630322095
3.879,0.001,0.06025,0.04177,0.0821768289435635,0.0901934611653976
3.879,0.0007943,0.0637,0.04691,0.0831292644370225,0.0943020916798435
3.879,0.0006275,0.06733,0.0531,0.083684116413997,0.0992351723151525
3.879,0.0005037,0.07103,0.06017,0.0846348911418861,0.105221926285948
3.879,0.0003974,0.07541,0.06955,0.0842488222148824,0.112542579696579
3.879,0.0003165,0.08003,0.08074,0.0865830022896212,0.121456783622018
3.879,0.0002519,0.08327,0.09352,0.0869458976627868,0.132411682714809
3.879,0.0001998,0.08656,0.1097,0.0874847248359378,0.146307651852114
3.879,0.0001583,0.09227,0.1317,0.0883921969827771,0.164556265092846
3.879,0.0001259,0.09951,0.1595,0.0900862692150252,0.193175306102247
3.879,7.95e-05,0.113,0.2368,0.0910890318125706,0.23991261162957
3.879,6.31e-05,0.1174,0.2898,0.0920266431134179,0.274184816297811
3.879,3.16e-05,0.1417,0.5546,0.0929113145948393,0.357319823354067
3.879,2e-05,0.1718,0.8691,0.0942142279171837,0.400824864097429
3.879,1.26e-05,0.2073,1.362,0.0999866352517653,0.529378270380995
4.187,10080,0.01223,-0.004837,0.0732542345502463,0.0544227293502825
4.187,8016,0.0122,-0.00366,0.073262200173384,0.0921120961301202
4.187,6328,0.01218,-0.002622,0.0759865306786457,-0.0668211523242119
4.187,5016,0.01222,-0.001768,0.0977243448740201,-0.0469201769336768
4.187,3984,0.0123,-0.001051,0.0731491929991683,0.124254127465324
4.187,2528,0.01259,8.41e-05,0.0732054476793878,0.101089301288157
4.187,1578,0.01305,0.0009889,0.0783581707517343,0.131028701687286
4.187,1266,0.01331,0.001335,0.0730110220880592,0.104830808017978
4.187,998.3,0.01363,0.001677,0.073063963808356,0.0951203137972717
4.187,796.9,0.01397,0.001968,0.0746318208366038,0.106984086123724
4.187,505.5,0.01476,0.002472,0.0735972021983128,0.0596866622537776
4.187,398,0.01522,0.002691,0.0772558118827372,0.106840603838042
4.187,315.5,0.0157,0.00287,0.0750802443642679,0.106926236530736
4.187,252.4,0.01619,0.003009,0.0745316847479847,0.060004850736276
4.187,198.6,0.01672,0.003122,0.0735890146343608,0.0600663150141794
4.187,158.4,0.01723,0.003197,0.0736365004022403,0.06008784634774
4.187,100.4,0.01824,0.003272,0.0737836203858113,0.0602017334821862
4.187,79,0.01874,0.003289,0.0738854144747377,0.0960902416918782
4.187,38.42,0.02007,0.003393,0.076000450230845,0.112418962138099
4.187,31.25,0.0204,0.003485,0.0746888879644539,0.112444985203425
4.187,24.93,0.02074,0.003658,0.0745404500594675,0.0829235815951517
4.187,19.86,0.02119,0.003938,0.0744939626169364,0.0610177507388957
4.187,15.63,0.02151,0.004339,0.0744456235828948,0.0613499650160689
4.187,12.4,0.0219,0.004869,0.0744672786616775,0.0617754913983098
4.187,9.931,0.02233,0.005517,0.0746349452922117,0.062300357499859
4.187,7.945,0.02291,0.006318,0.0747887142057275,0.0700066027545483
4.187,6.317,0.02369,0.007288,0.0749448855615349,0.0847376830656148
4.187,2.504,0.02987,0.01171,0.0771596915413292,0.142760328482306
4.187,1.267,0.0373,0.01255,0.0778270868113833,0.122083016604889
4.187,0.999,0.03979,0.01199,0.07824642888813,0.114901656838643
4.187,0.6334,0.04362,0.01017,0.0789183617382491,0.121039470240905
4.187,0.504,0.04503,0.009173,0.0793169076606865,0.134470686499607
4.187,0.4006,0.04615,0.008242,0.0797910706226721,0.112974291367335
4.187,0.3167,0.04707,0.007424,0.0795399141548585,0.105531664053281
4.187,0.252,0.04779,0.006794,0.0795244820411519,0.112240140761534
4.187,0.126,0.04945,0.005919,0.0798430092513129,0.118944660485932
4.187,0.1002,0.04996,0.005977,0.0798842984239961,0.118967727701968
4.187,0.07945,0.05053,0.006201,0.0800265723111418,0.112042462631354
4.187,0.06317,0.05086,0.006573,0.0801589499965387,0.112259137975948
4.187,0.05013,0.05141,0.007123,0.0801895711511187,0.0843980678344586
4.187,0.03983,0.05205,0.00783,0.0803967840137691,0.0640079110647709
4.187,0.03163,0.05278,0.008714,0.080418621704976,0.0716051260511039
4.187,0.02512,0.05364,0.00977,0.0805613074890021,0.0861865940217841
4.187,0.01585,0.05584,0.01246,0.081080864900562,0.115539399811717
4.187,0.01259,0.05721,0.01412,0.0812749666888299,0.0957787556845839
4.187,0.01,0.0588,0.016,0.0813969567383759,0.117518666229316
4.187,0.00631,0.06267,0.02042,0.0821982821699723,0.113853325505256
4.187,0.005012,0.06489,0.02302,0.0822968691775132,0.12138545541422
4.187,0.003981,0.06726,0.02599,0.0827614203313199,0.123023343668392
4.187,0.002512,0.07212,0.0336,0.0839314257269652,0.0929843971621248
4.187,0.001995,0.0748,0.0387,0.0843338071850462,0.0939395421879122
4.187,0.001585,0.07758,0.04498,0.0850823210791462,0.115114411799752
4.187,0.001,0.08394,0.06249,0.0843315142141168,0.185484112930494
4.187,0.0007943,0.08754,0.07457,0.0850483275907421,0.179770620358645
4.187,0.0006275,0.09167,0.0901,0.0857190709982227,0.172006753835836
4.187,0.0003165,0.1066,0.1619,0.0886546878570858,0.208911364363107
4.187,0.0002519,0.1113,0.1983,0.0892176318751396,0.222276015417397
4.187,0.0001998,0.111,0.2428,0.0885615145996046,0.244834259184716
4.187,0.0001583,0.1148,0.3006,0.0896549444794502,0.270355164316462
4.187,0.0001259,0.1249,0.3743,0.0916422270902547,0.27192000162432
4.187,6.31e-05,0.1344,0.7204,0.0937907772712454,0.522598691181711
4.187,5.01e-05,0.1409,0.9014,0.0949089180755989,0.800831213182179
4.187,3.98e-05,0.1494,1.128,0.098213528026632,0.945401222425143
4.187,3.16e-05,0.1586,1.413,0.0994861441818748,1.05109311981749
4.187,2.51e-05,0.1788,1.784,0.102419726351622,1.07259547446355
4.193,10080,0.0121,-0.005162,0.0946220098511207,0.061747271528403
4.193,6328,0.01198,-0.002911,0.135436922198723,-0.0668458713383805
4.193,5016,0.01199,-0.002043,0.221145652225512,-0.0469361153367163
4.193,2528,0.01229,-0.0001913,0.0867593257630838,0.101073339701985
4.193,1578,0.01268,0.0006842,0.136470897957831,0.131001681747297
4.193,1266,0.01292,0.001012,0.0831002559661537,0.111983048061061
4.193,796.9,0.01349,0.001574,0.0939709262696174,0.106935575420655
4.193,627.8,0.01384,0.001806,0.0793320015259556,0.107075282768025
4.193,505.5,0.01418,0.001987,0.0765310629488525,0.0596140700726612
4.193,398,0.01457,0.002145,0.077405946243064,0.106773894376592
4.193,315.5,0.01496,0.002265,0.0743668454172451,0.106853093750242
4.193,252.4,0.01534,0.002352,0.0741965331742716,0.0599083799295149
4.193,198.6,0.01575,0.002417,0.0735026224369171,0.0599638165931779
4.193,158.4,0.01613,0.002462,0.0735325265899655,0.0599827108455084
4.193,100.4,0.01686,0.002524,0.0736382083434395,0.0600102697933094
4.193,79,0.01722,0.00256,0.0736931793633118,0.059939648178387
4.193,63.34,0.01754,0.0026,0.0738388639040685,0.0671158139378507
4.193,50.22,0.01785,0.002668,0.0745826841920332,0.0671838564293722
4.193,31.25,0.01843,0.002946,0.0741908003095166,0.0606262745813301
4.193,15.63,0.01936,0.003999,0.0741413244491237,0.068508690859011
4.193,12.4,0.01979,0.004588,0.0741871417898071,0.0686164344635583
4.193,9.931,0.02022,0.005269,0.0743463547429689,0.0832099392900874
4.193,7.945,0.02085,0.006074,0.074954064017461,0.119030037990304
4.193,3.946,0.02437,0.00898,0.0776316942915537,0.156096995641991
4.193,2.504,0.02811,0.0103,0.0774179354781042,0.135607775466946
4.193,1.585,0.03236,0.01031,0.0777274427613815,0.128094943167825
4.193,1.267,0.03427,0.009824,0.0776217398091312,0.141927596013772
4.193,0.7923,0.03746,0.008229,0.0787236700582744,0.169339028939333
4.193,0.6334,0.03856,0.007416,0.0786233042728632,0.133784563605305
4.193,0.252,0.04123,0.005127,0.0792580199761473,0.153995514158442
4.193,0.1589,0.04205,0.00482,0.0794381444400004,0.175236448103134
4.193,0.126,0.04248,0.004877,0.079592282303747,0.175241512023569
4.193,0.07945,0.04343,0.005411,0.0796385074175387,0.17538428600662
4.193,0.06317,0.04379,0.005853,0.079637733777367,0.168445653890019
4.193,0.05013,0.04434,0.006444,0.0797134470420249,0.168639534072628
4.193,0.03983,0.04497,0.007177,0.0795484589244851,0.133727472303575
4.193,0.03163,0.04572,0.008047,0.0793843128207056,0.106079708476024
4.193,0.02512,0.04657,0.009068,0.0797310156388261,0.120575750054903
4.193,0.01259,0.05001,0.01319,0.0804532397000883,0.177633074007298
4.193,0.01,0.05149,0.01493,0.0806449750505531,0.171326690316665
4.193,0.007944,0.05313,0.01688,0.0807830225610968,0.151657372079792
4.193,0.00631,0.05495,0.01906,0.0811356603697,0.152500984768756
4.193,0.005012,0.0568,0.02151,0.0812826275242546,0.15970763226037
4.193,0.003162,0.06067,0.02781,0.0818049896499102,0.149803937064856
4.193,0.002512,0.06277,0.03197,0.0822835678667589,0.144278760028516
4.193,0.001585,0.06711,0.04334,0.0833190130603856,0.133791519588054
4.193,0.001259,0.06936,0.05115,0.0835599653600434,0.114326627685292
4.193,0.001,0.07181,0.06085,0.0842213357204266,0.104652490613717
4.193,0.0006275,0.07762,0.08859,0.085475588653991,0.173136265512496
4.193,0.0003165,0.08881,0.1609,0.085970006753074,0.216227368715446
4.193,0.0002519,0.09159,0.1977,0.0862917503495094,0.22582558056706
4.193,0.0001998,0.09034,0.2428,0.0867063404739976,0.242086772317915
4.193,0.0001583,0.09521,0.3025,0.0876095059176004,0.271205985394521
4.193,0.0001259,0.1022,0.3769,0.0884208100452843,0.278856060790029
4.193,7.95e-05,0.1113,0.5861,0.0903145426547963,0.327125262307681
4.193,6.31e-05,0.1138,0.7316,0.0895717044442206,0.365073235907302
4.193,3.98e-05,0.1301,1.149,0.0954727248651946,0.74969815996608
4.193,3.16e-05,0.1393,1.442,0.0972532409450589,1.17408422180093
